alert_id,event_id,timestamp,user_id,ip_address,country,resource_accessed,action_type,attack_type,failed_logins,data_download_mb,risk_score,anomaly_score,threat_level,recommended_action,status,created_at
A001856,E009186,2026-05-17 23:02:50,U0324,45.214.39.58,Anonymous Proxy,/database/production,configure,privilege_escalation,1,37.36,72,0.6026,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001857,E009188,2026-05-26 13:48:47,U0017,185.160.216.177,Nigeria,/admin/settings,download,data_exfiltration,1,4513.77,97,0.6343,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001858,E009199,2026-05-06 07:12:08,U0500,91.119.109.77,Belarus,/database/production,download,data_exfiltration,1,7966.36,91,0.615,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001859,E009209,2026-05-21 04:39:14,U0145,192.57.46.121,Ireland,/api/data,login,normal,0,2.07,20,0.545,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001860,E009210,2026-05-13 16:09:59,U0258,196.185.108.3,Unknown,/storage/bucket-private,configure,geographic_anomaly,4,223.39,78,0.5672,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001861,E009211,2026-05-25 13:51:23,U0183,104.141.78.129,Anonymous Proxy,/network/firewall,login,brute_force,15,0.16,84,0.5973,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001862,E009213,2026-05-27 09:11:45,U0368,196.143.94.44,Tor Exit Node,/admin/users,login,brute_force,14,0.12,80,0.5853,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001863,E009215,2026-05-08 19:41:59,U0292,185.179.227.198,Anonymous Proxy,/admin/settings,download,data_exfiltration,2,7259.93,96,0.6706,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001864,E009217,2026-05-14 16:58:34,U0206,196.120.247.52,Anonymous Proxy,/iam/roles,download,data_exfiltration,0,6008.7,85,0.5945,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001865,E009220,2026-05-28 08:40:28,U0465,64.48.220.204,Nigeria,/iam/roles,login,brute_force,19,4.24,76,0.5864,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001866,E009221,2026-05-12 21:55:35,U0232,172.234.191.36,Belarus,/network/firewall,configure,privilege_escalation,3,128.33,86,0.6127,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001867,E009234,2026-05-24 01:23:55,U0139,52.184.94.109,Nigeria,/admin/users,configure,privilege_escalation,3,86.32,72,0.6139,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001868,E009241,2026-05-22 06:54:37,U0352,104.106.11.73,Sweden,/api/data,update,normal,0,43.24,10,0.5479,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001869,E009246,2026-05-24 13:15:13,U0351,5.31.191.105,Anonymous Proxy,/network/firewall,download,data_exfiltration,1,4506.07,82,0.6078,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001870,E009250,2026-05-16 05:06:18,U0416,8.68.65.35,Sweden,/vpc/security-groups,download,normal,0,29.65,35,0.5688,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001871,E009256,2026-05-09 10:26:31,U0046,24.90.99.206,Belarus,/backup/snapshots,download,data_exfiltration,2,5477.62,100,0.6283,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001872,E009258,2026-05-25 05:30:46,U0474,213.179.199.218,Ukraine,/iam/roles,write,privilege_escalation,1,57.68,82,0.6001,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001873,E009267,2026-05-12 00:36:40,U0441,91.111.166.185,Ukraine,/storage/bucket-private,download,data_exfiltration,2,6051.76,87,0.6043,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001874,E009268,2026-05-28 13:26:01,U0179,172.167.36.220,Nigeria,/network/firewall,write,geographic_anomaly,1,332.69,63,0.5561,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001875,E009273,2026-05-15 11:46:36,U0237,104.95.58.252,Singapore,/api/data,login,normal,0,48.73,13,0.5403,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001876,E009282,2026-06-01 17:55:02,U0174,24.236.52.9,France,/api/data,upload,normal,2,17.46,0,0.6264,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001877,E009304,2026-05-12 17:07:12,U0170,72.138.62.88,Nigeria,/vpc/security-groups,login,brute_force,14,4.25,69,0.5687,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001878,E009306,2026-05-06 03:29:00,U0160,91.136.13.16,Belarus,/network/firewall,configure,privilege_escalation,2,38.22,99,0.6107,Critical,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001879,E009313,2026-05-28 17:18:13,U0253,192.41.248.180,United States,/api/data,upload,normal,0,81.38,13,0.5736,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001880,E009316,2026-05-29 04:19:39,U0112,172.57.180.214,Sweden,/api/data,upload,normal,0,68.57,15,0.5667,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001881,E009318,2026-05-04 21:32:05,U0357,185.249.56.13,Nigeria,/vpc/security-groups,login,brute_force,14,2.98,78,0.576,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001882,E009323,2026-05-17 03:19:47,U0172,196.176.77.33,Belarus,/admin/settings,download,data_exfiltration,1,8505.54,97,0.6676,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001883,E009327,2026-05-25 08:28:44,U0009,8.95.150.43,Germany,/api/files,list,normal,0,144.5,22,0.556,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001884,E009332,2026-05-06 21:05:23,U0483,198.27.199.81,Ukraine,/backup/snapshots,download,data_exfiltration,0,6043.88,85,0.6145,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001885,E009336,2026-05-17 16:23:51,U0024,172.35.116.88,Sweden,/database/staging,read,normal,2,68.03,26,0.5861,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001886,E009339,2026-05-10 08:09:01,U0300,104.254.164.29,Ukraine,/vpc/security-groups,download,data_exfiltration,1,5493.05,100,0.6124,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001887,E009345,2026-05-04 19:17:12,U0427,24.177.214.57,Anonymous Proxy,/storage/bucket-private,login,brute_force,13,0.67,90,0.5958,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001888,E009348,2026-05-14 06:01:47,U0233,52.163.148.17,Nigeria,/vpc/security-groups,delete,privilege_escalation,3,52.94,88,0.6041,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001889,E009351,2026-05-04 12:26:52,U0099,104.95.185.249,Ukraine,/database/production,write,privilege_escalation,2,195.67,74,0.6158,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001890,E009353,2026-05-23 10:14:18,U0218,196.245.102.241,Belarus,/network/firewall,download,geographic_anomaly,3,484.12,81,0.5411,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001891,E009358,2026-05-30 06:01:40,U0117,64.1.7.237,Ukraine,/storage/bucket-private,configure,privilege_escalation,2,153.19,70,0.5938,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001892,E009364,2026-05-22 07:07:13,U0038,213.134.211.65,Belarus,/admin/users,download,data_exfiltration,0,6148.7,72,0.6065,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001893,E009391,2026-05-16 02:17:43,U0113,91.238.199.80,Anonymous Proxy,/vpc/security-groups,configure,privilege_escalation,1,150.76,88,0.6325,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001894,E009395,2026-05-31 19:56:20,U0302,91.117.146.15,Belarus,/database/production,delete,geographic_anomaly,3,566.31,88,0.567,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001895,E009399,2026-05-09 12:39:37,U0047,45.179.154.232,Romania,/database/production,write,privilege_escalation,0,171.28,96,0.6166,Critical,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001896,E009400,2026-05-18 20:32:55,U0320,185.252.204.7,Tor Exit Node,/storage/bucket-private,download,data_exfiltration,1,3684.7,99,0.6205,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001897,E009403,2026-05-23 04:03:58,U0043,185.35.97.111,Unknown,/vpc/security-groups,configure,geographic_anomaly,1,569.01,72,0.5815,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001898,E009405,2026-05-17 11:51:51,U0131,5.5.204.23,Nigeria,/database/production,login,brute_force,16,7.45,73,0.5623,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001899,E009415,2026-05-05 10:35:06,U0105,5.198.233.159,Anonymous Proxy,/network/firewall,delete,privilege_escalation,3,13.26,72,0.6047,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001900,E009427,2026-05-06 08:21:33,U0499,8.156.185.22,Ukraine,/backup/snapshots,download,data_exfiltration,1,3975.71,88,0.5564,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001901,E009428,2026-05-05 19:20:47,U0120,8.111.248.219,Belarus,/storage/bucket-private,download,data_exfiltration,2,8413.59,100,0.6789,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001902,E009430,2026-05-26 19:57:02,U0072,192.185.251.5,Romania,/vpc/security-groups,download,data_exfiltration,1,2143.4,87,0.6003,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001903,E009434,2026-05-08 17:20:36,U0361,72.150.147.59,Canada,/logs/audit,download,normal,0,12.46,31,0.5446,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001904,E009435,2026-05-14 09:23:53,U0034,52.136.167.184,North Korea,/network/firewall,download,data_exfiltration,0,4365.07,95,0.5961,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001905,E009436,2026-05-05 19:45:18,U0066,24.213.114.55,Tor Exit Node,/admin/users,delete,privilege_escalation,3,5.17,77,0.6043,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001906,E009449,2026-05-14 16:00:07,U0079,24.125.150.225,Nigeria,/storage/bucket-private,write,privilege_escalation,3,99.45,87,0.6112,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001907,E009455,2026-05-26 20:04:41,U0443,198.70.170.146,Belarus,/vpc/security-groups,download,data_exfiltration,0,6327.15,95,0.6575,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001908,E009457,2026-05-08 13:53:35,U0377,196.84.108.53,Unknown,/iam/roles,configure,privilege_escalation,3,32.25,86,0.6168,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001909,E009464,2026-05-15 18:07:21,U0472,172.57.251.44,United Kingdom,/storage/bucket-public,list,normal,0,6.09,21,0.5433,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001910,E009469,2026-05-11 13:14:05,U0413,196.77.172.174,Belarus,/storage/bucket-private,login,brute_force,16,4.89,77,0.5901,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001911,E009471,2026-05-19 17:13:14,U0276,213.26.138.48,Nigeria,/backup/snapshots,delete,geographic_anomaly,4,342.81,59,0.5479,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001912,E009474,2026-05-17 06:08:25,U0060,185.62.85.12,Belarus,/admin/settings,download,geographic_anomaly,1,354.03,67,0.5459,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001913,E009490,2026-05-29 01:44:05,U0360,213.228.73.207,Tor Exit Node,/vpc/security-groups,login,brute_force,18,7.79,79,0.6048,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001914,E009498,2026-05-23 00:14:14,U0345,172.112.142.148,Ukraine,/vpc/security-groups,download,data_exfiltration,2,5492.48,70,0.6399,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001915,E009499,2026-05-14 05:21:11,U0335,45.102.44.210,Nigeria,/admin/users,delete,privilege_escalation,3,23.41,95,0.6128,Critical,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001916,E009502,2026-06-01 06:34:28,U0007,185.101.247.18,Romania,/vpc/security-groups,delete,privilege_escalation,3,125.97,85,0.6005,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001917,E009505,2026-05-19 18:51:00,U0257,5.224.228.116,Ukraine,/vpc/security-groups,download,data_exfiltration,1,6116.93,100,0.6332,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001918,E009506,2026-05-05 01:11:05,U0205,91.108.236.119,Romania,/backup/snapshots,delete,privilege_escalation,1,198.39,86,0.5877,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001919,E009525,2026-05-18 18:02:11,U0393,5.40.65.74,Ukraine,/network/firewall,login,brute_force,18,4.32,63,0.5905,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001920,E009534,2026-05-11 01:00:19,U0130,72.105.174.134,Norway,/api/files,login,normal,1,14.17,14,0.5503,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001921,E009536,2026-05-25 20:09:19,U0389,5.46.94.175,North Korea,/network/firewall,download,data_exfiltration,2,5684.99,79,0.5909,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001922,E009542,2026-05-10 15:04:04,U0484,8.144.24.75,Anonymous Proxy,/vpc/security-groups,download,data_exfiltration,1,6320.29,81,0.6366,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001923,E009562,2026-06-01 00:04:59,U0233,213.124.145.142,Unknown,/database/production,download,data_exfiltration,2,2119.3,83,0.5936,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001924,E009567,2026-05-10 12:27:14,U0272,45.175.22.162,Unknown,/vpc/security-groups,download,data_exfiltration,1,2173.78,79,0.57,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001925,E009568,2026-05-07 14:29:42,U0476,172.165.137.127,Anonymous Proxy,/iam/roles,download,data_exfiltration,1,4967.85,92,0.5928,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001926,E009582,2026-05-28 01:52:59,U0006,5.228.194.204,Tor Exit Node,/backup/snapshots,download,data_exfiltration,1,2546.06,73,0.5411,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001927,E009589,2026-05-24 17:53:42,U0498,24.246.160.168,Tor Exit Node,/admin/users,download,data_exfiltration,0,1748.06,72,0.5668,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001928,E009597,2026-05-17 22:39:26,U0371,172.141.128.88,United States,/compute/instances,read,normal,0,10.0,18,0.5417,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001929,E009602,2026-05-17 13:27:55,U0042,64.131.116.182,Nigeria,/admin/users,delete,geographic_anomaly,4,476.03,77,0.5652,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001930,E009604,2026-05-27 09:11:51,U0370,8.54.134.238,Anonymous Proxy,/database/production,login,brute_force,12,6.41,60,0.5699,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001931,E009608,2026-05-15 07:58:23,U0265,104.114.16.64,Anonymous Proxy,/backup/snapshots,download,geographic_anomaly,3,241.27,62,0.5481,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001932,E009609,2026-05-13 18:04:25,U0336,5.41.158.157,Romania,/vpc/security-groups,download,data_exfiltration,2,6230.5,100,0.6373,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001933,E009610,2026-05-27 02:23:23,U0336,24.0.25.166,North Korea,/admin/users,delete,geographic_anomaly,3,475.52,65,0.5548,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001934,E009613,2026-05-13 02:12:21,U0333,5.86.221.155,Belarus,/storage/bucket-private,download,data_exfiltration,1,8552.13,81,0.615,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001935,E009615,2026-05-27 16:14:19,U0407,45.116.218.90,Unknown,/database/production,login,brute_force,13,5.94,62,0.5675,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001936,E009616,2026-05-18 06:12:18,U0106,198.17.162.251,Japan,/api/files,list,normal,0,27.04,1,0.5479,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001937,E009624,2026-05-14 20:08:16,U0013,185.55.92.69,Ukraine,/network/firewall,delete,privilege_escalation,0,182.98,85,0.5901,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001938,E009645,2026-05-10 05:53:14,U0395,52.185.52.239,North Korea,/database/production,download,data_exfiltration,2,3398.48,80,0.5922,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001939,E009648,2026-05-26 10:31:39,U0348,196.7.178.12,Nigeria,/backup/snapshots,download,data_exfiltration,1,3311.04,76,0.6126,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001940,E009650,2026-05-10 09:27:54,U0301,192.177.37.34,Anonymous Proxy,/vpc/security-groups,download,data_exfiltration,1,2147.9,72,0.612,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001941,E009668,2026-05-26 10:09:24,U0217,196.240.111.2,Belarus,/network/firewall,download,data_exfiltration,2,4425.22,86,0.61,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001942,E009679,2026-05-27 18:43:38,U0402,64.176.65.185,Japan,/logs/audit,update,normal,0,75.08,12,0.5408,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001943,E009683,2026-05-23 07:32:04,U0078,52.84.120.17,Finland,/logs/audit,update,normal,1,0.14,18,0.5477,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001944,E009685,2026-05-23 17:48:10,U0206,185.224.234.190,Unknown,/admin/users,login,brute_force,12,5.17,62,0.5825,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001945,E009688,2026-05-22 10:24:30,U0311,5.248.81.108,Ukraine,/admin/users,delete,privilege_escalation,2,158.1,81,0.5995,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001946,E009693,2026-05-21 18:13:11,U0378,72.229.35.128,Tor Exit Node,/network/firewall,delete,geographic_anomaly,4,318.99,78,0.5389,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001947,E009696,2026-05-11 14:46:34,U0210,104.25.87.196,Tor Exit Node,/network/firewall,write,geographic_anomaly,2,475.97,69,0.5629,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001948,E009705,2026-05-16 05:21:08,U0152,91.186.186.47,Romania,/admin/settings,login,brute_force,10,2.23,64,0.564,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001949,E009707,2026-05-23 00:11:41,U0336,5.47.8.232,Nigeria,/admin/users,download,data_exfiltration,1,7727.92,90,0.6123,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001950,E009711,2026-06-01 20:57:45,U0344,8.120.12.53,Nigeria,/admin/users,configure,privilege_escalation,0,55.17,72,0.5997,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001951,E009714,2026-05-19 09:05:04,U0248,72.85.83.121,Anonymous Proxy,/admin/settings,download,data_exfiltration,0,4734.77,81,0.6451,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001952,E009720,2026-05-18 23:17:34,U0084,198.9.177.204,North Korea,/database/production,download,data_exfiltration,1,4531.2,96,0.5713,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001953,E009726,2026-05-22 03:40:47,U0389,192.96.141.1,Unknown,/admin/users,login,brute_force,9,1.58,72,0.5581,High,Temporarily lock account,OPEN,2026-06-02 21:49:52
A001954,E009727,2026-05-04 20:38:35,U0384,64.139.226.89,Ukraine,/database/production,login,brute_force,15,3.62,83,0.5678,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001955,E009728,2026-05-24 12:12:19,U0356,198.203.75.136,Tor Exit Node,/admin/users,download,data_exfiltration,1,3395.77,77,0.5726,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001956,E009731,2026-05-23 13:54:45,U0293,172.11.166.157,Canada,/api/data,update,normal,0,15.74,23,0.5418,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001957,E009732,2026-05-09 12:11:32,U0494,24.5.150.234,United States,/logs/audit,read,normal,1,4.85,23,0.6113,Low,Monitor activity,OPEN,2026-06-02 21:49:52
A001958,E009733,2026-05-25 18:35:57,U0435,64.222.176.175,Romania,/network/firewall,download,data_exfiltration,0,5890.29,91,0.6076,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001959,E009740,2026-05-12 22:59:00,U0109,72.11.128.159,Unknown,/admin/users,delete,privilege_escalation,0,7.91,72,0.5962,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001960,E009748,2026-05-29 09:15:50,U0125,5.22.77.82,Nigeria,/vpc/security-groups,download,data_exfiltration,1,6341.39,88,0.6124,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001961,E009750,2026-05-25 18:30:58,U0443,45.211.188.26,North Korea,/storage/bucket-private,download,data_exfiltration,1,8959.36,91,0.6331,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001962,E009752,2026-05-11 18:54:59,U0380,64.177.181.167,Nigeria,/backup/snapshots,download,data_exfiltration,1,3946.82,88,0.5861,Critical,Terminate session,OPEN,2026-06-02 21:49:52
A001963,E009767,2026-05-12 18:01:33,U0287,196.34.41.124,North Korea,/backup/snapshots,login,brute_force,15,1.49,77,0.565,Critical,Block IP address,OPEN,2026-06-02 21:49:52
A001964,E009768,2026-05-20 21:46:28,U0298,52.174.84.240,Belarus,/backup/snapshots,configure,privilege_escalation,3,19.42,63,0.6186,Medium,Require MFA verification,OPEN,2026-06-02 21:49:52
A001965,E009774,2026-05-28 04:08:28,U0276,72.2.140.50,Romania,/database/production,configure,privilege_escalation,2,10.37,95,0.6038,Critical,Temporarily lock account,OPEN,2026-06-02 21:49:52
