event_id,timestamp,user_id,ip_address,country,resource_accessed,action_type,failed_logins,session_duration,data_download_mb,admin_action,risk_score,attack_type,label,prediction,anomaly_score,threat_level,recommended_action
E007681,2026-05-13 01:20:44,U0145,91.94.92.90,Tor Exit Node,/admin/settings,configure,2,433,420.21,No,60,geographic_anomaly,1,1,0.5765,Medium,Require MFA verification
E007682,2026-05-11 08:38:36,U0349,192.14.246.30,France,/compute/instances,upload,1,1475,15.0,No,19,normal,0,0,0.4391,Low,No Action Required
E007683,2026-05-04 09:06:15,U0103,24.51.84.97,Singapore,/database/staging,upload,0,1901,12.78,No,8,normal,0,0,0.4184,Low,No Action Required
E007684,2026-05-06 14:00:32,U0420,198.99.72.216,Sweden,/storage/bucket-public,update,1,3356,24.86,No,3,normal,0,0,0.5031,Low,No Action Required
E007685,2026-05-14 11:34:47,U0453,64.158.102.103,United Kingdom,/api/users,update,0,668,39.42,No,23,normal,0,0,0.4344,Low,No Action Required
E007686,2026-06-02 04:02:06,U0175,172.28.31.226,Ireland,/api/users,download,0,2247,43.24,No,5,normal,0,0,0.4144,Low,No Action Required
E007687,2026-05-16 06:11:37,U0166,52.249.176.74,Sweden,/logs/audit,read,0,2040,28.37,No,12,normal,0,0,0.3977,Low,No Action Required
E007688,2026-05-15 19:46:49,U0061,72.68.163.238,Finland,/compute/instances,logout,0,1571,22.31,No,6,normal,0,0,0.3934,Low,No Action Required
E007689,2026-05-27 08:50:04,U0165,198.97.9.174,United States,/api/users,list,1,2311,9.08,No,19,normal,0,0,0.4443,Low,No Action Required
E007690,2026-05-28 01:30:51,U0084,104.11.192.202,Spain,/api/data,logout,0,2467,16.56,No,26,normal,0,0,0.4094,Low,No Action Required
E007691,2026-05-30 02:50:13,U0420,104.195.48.71,Australia,/compute/instances,login,0,1660,8.93,No,18,normal,0,0,0.4069,Low,No Action Required
E007692,2026-05-14 04:20:18,U0258,45.122.37.234,North Korea,/storage/bucket-private,write,2,239,287.3,No,70,geographic_anomaly,1,1,0.5532,Medium,Require MFA verification
E007693,2026-06-02 02:33:01,U0108,198.84.93.62,Japan,/compute/instances,list,0,1183,112.2,No,25,normal,0,0,0.4266,Low,No Action Required
E007694,2026-05-05 14:28:55,U0447,64.203.174.75,Romania,/database/production,download,1,152,305.13,No,73,geographic_anomaly,1,0,0.4916,Low,No Action Required
E007695,2026-05-15 01:26:38,U0401,52.204.97.75,Finland,/api/data,login,0,2728,28.31,No,10,normal,0,0,0.4035,Low,No Action Required
E007696,2026-05-29 00:36:04,U0440,52.158.101.66,Finland,/api/data,list,0,1111,4.33,No,26,normal,0,0,0.419,Low,No Action Required
E007697,2026-05-22 00:15:31,U0225,64.95.72.31,Finland,/api/data,read,0,1712,26.33,No,14,normal,0,0,0.3938,Low,No Action Required
E007698,2026-05-17 14:16:17,U0428,64.226.190.179,Norway,/logs/audit,download,0,2408,7.17,No,19,normal,0,0,0.4048,Low,No Action Required
E007699,2026-05-18 01:45:07,U0002,172.209.30.173,France,/database/staging,update,0,2459,9.9,No,10,normal,0,0,0.3994,Low,No Action Required
E007700,2026-05-19 04:44:32,U0463,8.84.194.1,Australia,/api/data,logout,1,1319,35.22,No,3,normal,0,0,0.4631,Low,No Action Required
E007701,2026-06-01 20:30:50,U0110,52.214.51.28,Spain,/api/users,upload,0,1551,19.92,No,1,normal,0,0,0.4381,Low,No Action Required
E007702,2026-05-27 23:33:48,U0226,24.182.91.61,Singapore,/compute/instances,upload,0,312,21.07,No,6,normal,0,0,0.4398,Low,No Action Required
E007703,2026-05-25 16:41:27,U0410,72.101.43.107,Japan,/api/data,list,0,1668,6.67,No,10,normal,0,0,0.3948,Low,No Action Required
E007704,2026-05-15 02:02:05,U0043,64.131.107.187,Ukraine,/database/production,write,0,723,188.54,Yes,71,privilege_escalation,1,1,0.6107,Medium,Require MFA verification
E007705,2026-05-04 15:06:02,U0262,198.206.211.214,Norway,/database/staging,logout,0,1436,114.06,No,21,normal,0,0,0.416,Low,No Action Required
E007706,2026-05-09 13:49:12,U0091,64.134.73.225,Spain,/admin/users,logout,0,1754,19.96,No,13,normal,0,0,0.416,Low,No Action Required
E007707,2026-05-26 11:27:23,U0255,8.104.61.144,United States,/api/files,logout,1,2440,2.5,No,0,normal,0,0,0.4606,Low,No Action Required
E007708,2026-06-01 06:55:46,U0148,104.124.154.20,Netherlands,/admin/settings,read,0,758,17.84,No,18,normal,0,0,0.4325,Low,No Action Required
E007709,2026-05-18 11:42:29,U0071,198.85.68.181,Norway,/storage/bucket-public,login,0,2139,8.06,No,0,normal,0,0,0.4308,Low,No Action Required
E007710,2026-05-21 22:43:06,U0221,52.7.20.63,Finland,/storage/bucket-public,login,2,1495,117.22,No,24,normal,0,0,0.4785,Low,No Action Required
E007711,2026-05-29 13:08:23,U0288,8.203.50.177,Germany,/compute/instances,login,0,729,0.32,No,12,normal,0,0,0.3977,Low,No Action Required
E007712,2026-05-30 10:28:37,U0309,64.114.103.63,Spain,/api/data,update,0,1743,48.69,No,22,normal,0,0,0.4113,Low,No Action Required
E007713,2026-06-02 12:51:42,U0088,172.251.195.218,Japan,/admin/users,login,2,1777,132.72,No,20,normal,0,0,0.4836,Low,No Action Required
E007714,2026-05-06 22:30:52,U0411,72.73.100.163,Japan,/api/files,download,0,2036,27.52,No,13,normal,0,0,0.3992,Low,No Action Required
E007715,2026-05-11 23:40:51,U0370,172.90.249.132,Sweden,/compute/instances,upload,0,1428,6.75,No,12,normal,0,0,0.4172,Low,No Action Required
E007716,2026-06-01 05:46:35,U0130,192.204.238.183,India,/api/files,read,1,1957,49.48,No,7,normal,0,0,0.4334,Low,No Action Required
E007717,2026-06-02 06:29:33,U0007,172.215.199.30,Finland,/database/staging,read,0,2638,77.79,Yes,17,normal,0,1,0.5417,Low,Monitor activity
E007718,2026-05-17 08:39:15,U0127,72.43.127.142,Netherlands,/database/staging,login,0,2161,32.88,No,32,normal,0,0,0.4109,Low,No Action Required
E007719,2026-05-13 17:44:48,U0378,52.27.118.20,Japan,/api/users,logout,0,2880,7.5,No,20,normal,0,0,0.3969,Low,No Action Required
E007720,2026-05-15 17:07:41,U0091,52.131.185.33,France,/database/staging,list,1,2224,3.68,No,23,normal,0,0,0.4252,Low,No Action Required
E007721,2026-05-29 22:09:20,U0398,72.84.0.244,India,/storage/bucket-public,upload,1,60,22.22,No,16,normal,0,0,0.4896,Low,No Action Required
E007722,2026-05-14 00:36:31,U0151,72.211.170.155,Ireland,/api/users,read,0,2479,42.52,No,20,normal,0,0,0.3953,Low,No Action Required
E007723,2026-06-02 13:54:57,U0316,104.53.213.236,United Kingdom,/storage/bucket-public,upload,0,1019,26.86,Yes,8,normal,0,1,0.5712,Low,Monitor activity
E007724,2026-05-14 16:37:13,U0156,104.22.151.159,Ireland,/vpc/security-groups,update,0,182,1.74,No,10,normal,0,0,0.4653,Low,No Action Required
E007725,2026-05-30 07:13:58,U0240,198.80.22.175,Canada,/api/files,read,0,1196,15.3,No,31,normal,0,0,0.4232,Low,No Action Required
E007726,2026-05-14 01:54:03,U0292,64.81.196.156,France,/logs/audit,logout,0,1975,2.4,No,15,normal,0,0,0.3896,Low,No Action Required
E007727,2026-05-17 15:23:49,U0422,172.181.101.171,Finland,/api/files,download,0,170,104.89,No,10,normal,0,0,0.456,Low,No Action Required
E007728,2026-05-20 22:58:02,U0475,8.9.154.98,Canada,/logs/audit,login,0,2142,30.71,No,11,normal,0,0,0.399,Low,No Action Required
E007729,2026-05-12 16:55:25,U0081,64.143.236.241,Anonymous Proxy,/admin/settings,write,2,239,197.38,Yes,91,privilege_escalation,1,1,0.6606,Critical,Temporarily lock account
E007730,2026-05-19 23:18:40,U0226,5.32.114.168,Nigeria,/backup/snapshots,delete,2,80,4.29,Yes,73,privilege_escalation,1,1,0.5785,Medium,Require MFA verification
E007731,2026-05-13 09:52:47,U0491,24.187.174.21,Ireland,/api/files,download,0,2374,8.58,No,13,normal,0,0,0.4052,Low,No Action Required
E007732,2026-05-05 21:16:43,U0304,64.134.174.20,United States,/iam/roles,logout,0,738,9.82,No,21,normal,0,0,0.4222,Low,No Action Required
E007733,2026-06-01 10:45:16,U0191,172.58.170.63,Finland,/logs/audit,list,0,1331,72.4,Yes,25,normal,0,0,0.5336,Low,No Action Required
E007734,2026-05-17 03:48:24,U0435,64.111.118.178,Belarus,/network/firewall,delete,3,283,428.25,No,57,geographic_anomaly,1,1,0.555,Medium,Require MFA verification
E007735,2026-05-14 22:27:49,U0155,72.109.222.5,Norway,/compute/instances,upload,0,782,33.47,No,8,normal,0,0,0.4239,Low,No Action Required
E007736,2026-05-05 04:55:51,U0413,192.0.184.110,Spain,/database/staging,logout,0,2925,34.88,No,10,normal,0,0,0.4019,Low,No Action Required
E007737,2026-05-30 07:42:44,U0156,192.237.114.7,Norway,/compute/instances,upload,0,1745,6.7,No,18,normal,0,0,0.4057,Low,No Action Required
E007738,2026-05-16 13:57:34,U0334,64.222.6.163,United States,/database/staging,logout,0,3277,5.94,No,10,normal,0,0,0.4412,Low,No Action Required
E007739,2026-05-29 13:39:42,U0354,172.87.203.192,Spain,/vpc/security-groups,logout,0,1792,14.87,No,11,normal,0,0,0.4317,Low,No Action Required
E007740,2026-06-02 11:58:55,U0377,5.34.184.160,North Korea,/database/production,write,2,214,455.03,No,67,geographic_anomaly,1,1,0.565,Medium,Require MFA verification
E007741,2026-05-12 08:39:12,U0383,8.204.195.196,Australia,/admin/settings,read,0,1424,10.2,Yes,16,normal,0,1,0.5631,Low,Monitor activity
E007742,2026-05-25 08:15:36,U0194,192.224.1.83,Singapore,/api/files,list,0,60,5.85,No,33,normal,0,0,0.4487,Low,No Action Required
E007743,2026-05-05 02:49:18,U0333,64.47.165.162,Norway,/api/files,update,0,933,3.25,No,19,normal,0,0,0.4029,Low,No Action Required
E007744,2026-05-30 22:02:49,U0066,8.143.96.165,France,/logs/audit,logout,0,3234,37.13,No,20,normal,0,0,0.4142,Low,No Action Required
E007745,2026-05-04 23:25:18,U0420,198.86.57.198,Singapore,/api/users,update,0,209,8.77,No,22,normal,0,0,0.4293,Low,No Action Required
E007746,2026-05-09 19:21:35,U0017,8.73.34.221,Canada,/api/data,download,0,2801,71.41,No,12,normal,0,0,0.4402,Low,No Action Required
E007747,2026-05-09 01:38:20,U0104,172.192.31.2,Singapore,/api/files,list,0,3743,29.14,No,7,normal,0,0,0.4533,Low,No Action Required
E007748,2026-06-02 17:31:48,U0372,72.163.185.199,Ukraine,/storage/bucket-private,download,1,3277,6707.22,No,73,data_exfiltration,1,1,0.5928,Critical,Terminate session
E007749,2026-05-20 08:46:57,U0033,172.234.215.167,Ireland,/logs/audit,upload,0,2193,8.09,No,11,normal,0,0,0.4088,Low,No Action Required
E007750,2026-05-10 20:00:15,U0429,24.38.132.63,Netherlands,/database/staging,update,0,2170,62.35,No,7,normal,0,0,0.4103,Low,No Action Required
E007751,2026-05-13 19:41:00,U0063,5.253.157.229,Nigeria,/vpc/security-groups,download,4,515,338.59,No,81,geographic_anomaly,1,1,0.5526,High,Temporarily lock account
E007752,2026-05-29 08:25:33,U0114,72.8.10.239,United Kingdom,/compute/instances,list,0,3017,55.1,No,11,normal,0,0,0.4333,Low,No Action Required
E007753,2026-05-13 11:52:49,U0231,64.68.16.31,Finland,/api/data,list,0,1965,21.21,No,11,normal,0,0,0.4013,Low,No Action Required
E007754,2026-05-21 18:53:45,U0125,213.24.139.60,Romania,/admin/users,delete,2,518,288.27,No,57,geographic_anomaly,1,0,0.5362,Low,No Action Required
E007755,2026-05-18 15:41:16,U0437,72.38.62.108,Ireland,/logs/audit,upload,0,1714,58.19,No,16,normal,0,0,0.4165,Low,No Action Required
E007756,2026-05-25 10:52:06,U0205,192.246.190.240,Japan,/storage/bucket-public,login,2,567,8.66,No,17,normal,0,0,0.454,Low,No Action Required
E007757,2026-05-05 00:23:29,U0492,104.139.5.96,Norway,/logs/audit,read,0,1985,48.29,No,8,normal,0,0,0.399,Low,No Action Required
E007758,2026-05-05 09:00:13,U0428,172.4.106.150,Ireland,/compute/instances,list,0,1488,28.16,No,12,normal,0,0,0.385,Low,No Action Required
E007759,2026-05-12 18:23:58,U0315,172.30.102.94,India,/database/staging,logout,0,346,26.2,No,0,normal,0,0,0.4258,Low,No Action Required
E007760,2026-05-07 20:24:02,U0497,52.86.48.67,Japan,/database/staging,list,1,1696,52.55,No,18,normal,0,0,0.4196,Low,No Action Required
E007761,2026-05-24 03:38:56,U0222,52.234.84.210,Sweden,/api/data,upload,0,1470,4.86,No,17,normal,0,0,0.425,Low,No Action Required
E007762,2026-05-25 16:13:16,U0442,72.83.209.89,India,/backup/snapshots,upload,0,2682,40.71,No,26,normal,0,0,0.4329,Low,No Action Required
E007763,2026-05-30 23:46:25,U0496,52.49.29.60,India,/iam/roles,list,1,2368,32.63,No,8,normal,0,0,0.4213,Low,No Action Required
E007764,2026-05-23 11:05:36,U0251,172.167.107.90,Tor Exit Node,/backup/snapshots,delete,2,631,120.12,Yes,94,privilege_escalation,1,1,0.5918,Critical,Temporarily lock account
E007765,2026-05-19 02:23:16,U0004,192.208.86.50,Spain,/database/staging,read,0,3158,35.2,No,2,normal,0,0,0.4362,Low,No Action Required
E007766,2026-05-21 21:36:48,U0028,172.103.45.196,United Kingdom,/logs/audit,update,0,2399,64.91,No,21,normal,0,0,0.4369,Low,No Action Required
E007767,2026-05-21 11:24:40,U0327,192.203.14.174,Germany,/database/staging,logout,0,2783,6.0,No,15,normal,0,0,0.3922,Low,No Action Required
E007768,2026-05-09 08:41:54,U0283,72.214.234.204,Netherlands,/api/files,list,0,1862,24.28,No,24,normal,0,0,0.397,Low,No Action Required
E007769,2026-05-22 06:13:54,U0225,104.221.69.193,Netherlands,/compute/instances,logout,0,1093,6.24,No,7,normal,0,0,0.3917,Low,No Action Required
E007770,2026-05-23 09:50:32,U0359,52.216.100.139,Finland,/database/staging,upload,0,116,18.14,No,14,normal,0,0,0.4432,Low,No Action Required
E007771,2026-05-15 16:45:52,U0178,198.90.188.247,Australia,/api/data,login,0,2255,0.27,No,16,normal,0,0,0.4255,Low,No Action Required
E007772,2026-05-14 16:24:23,U0488,8.233.13.185,Ireland,/storage/bucket-public,upload,0,796,12.19,No,20,normal,0,0,0.4341,Low,No Action Required
E007773,2026-05-17 21:54:43,U0463,192.146.107.247,Norway,/logs/audit,login,0,914,62.54,No,19,normal,0,0,0.4042,Low,No Action Required
E007774,2026-05-14 11:34:23,U0490,64.41.226.36,Norway,/database/staging,read,0,2786,46.58,No,5,normal,0,0,0.4098,Low,No Action Required
E007775,2026-05-14 05:51:14,U0152,64.151.250.198,Singapore,/api/data,upload,0,1401,24.06,No,22,normal,0,0,0.4208,Low,No Action Required
E007776,2026-05-20 16:54:50,U0291,198.81.251.31,Spain,/api/data,upload,0,2581,20.15,No,30,normal,0,0,0.4503,Low,No Action Required
E007777,2026-05-22 18:51:07,U0342,24.15.229.185,Canada,/storage/bucket-public,upload,1,1895,3.05,No,8,normal,0,0,0.4753,Low,No Action Required
E007778,2026-05-13 21:19:55,U0104,198.78.22.33,Canada,/compute/instances,login,0,60,12.8,No,9,normal,0,0,0.4256,Low,No Action Required
E007779,2026-05-13 05:02:50,U0080,52.221.77.234,Germany,/database/staging,upload,0,3166,17.83,Yes,19,normal,0,1,0.5478,Low,Monitor activity
E007780,2026-06-01 19:05:16,U0152,24.214.79.111,Canada,/database/staging,list,1,1907,29.55,No,11,normal,0,0,0.4275,Low,No Action Required
E007781,2026-06-02 21:06:16,U0399,64.54.67.48,United States,/database/staging,download,0,3502,3.79,No,11,normal,0,0,0.4607,Low,No Action Required
E007782,2026-05-23 16:28:21,U0306,64.118.13.92,United Kingdom,/logs/audit,login,0,1804,83.12,No,11,normal,0,0,0.4216,Low,No Action Required
E007783,2026-05-23 22:48:45,U0268,192.64.158.197,Spain,/database/production,upload,0,2880,8.46,No,19,normal,0,0,0.4246,Low,No Action Required
E007784,2026-05-28 12:15:38,U0026,5.22.168.31,Ukraine,/storage/bucket-private,configure,2,505,97.35,Yes,61,privilege_escalation,1,1,0.5878,Medium,Require MFA verification
E007785,2026-05-24 21:19:48,U0218,72.130.135.55,Australia,/api/data,logout,0,2269,65.44,No,26,normal,0,0,0.4447,Low,No Action Required
E007786,2026-05-22 10:36:23,U0362,104.134.220.95,Japan,/compute/instances,download,0,2956,41.64,No,9,normal,0,0,0.4213,Low,No Action Required
E007787,2026-05-18 02:53:56,U0066,198.54.162.100,Spain,/storage/bucket-public,logout,0,2787,26.98,No,3,normal,0,0,0.4357,Low,No Action Required
E007788,2026-05-28 20:32:12,U0433,64.83.109.18,Germany,/network/firewall,read,0,2816,17.06,No,6,normal,0,0,0.4186,Low,No Action Required
E007789,2026-05-07 09:04:56,U0291,198.103.24.235,North Korea,/database/production,write,0,752,187.68,Yes,75,privilege_escalation,1,1,0.5998,High,Temporarily lock account
E007790,2026-06-02 10:20:43,U0469,192.188.216.229,Norway,/api/users,login,0,2994,6.19,No,32,normal,0,0,0.4295,Low,No Action Required
E007791,2026-05-16 19:57:00,U0072,198.143.221.54,Netherlands,/api/users,read,0,2816,49.55,No,20,normal,0,0,0.4098,Low,No Action Required
E007792,2026-05-11 22:02:32,U0410,196.166.165.73,Anonymous Proxy,/database/production,delete,3,425,103.87,Yes,91,privilege_escalation,1,1,0.6207,Critical,Temporarily lock account
E007793,2026-05-21 17:08:33,U0052,104.162.139.96,Romania,/backup/snapshots,configure,3,401,408.84,No,66,geographic_anomaly,1,1,0.5497,Medium,Require MFA verification
E007794,2026-05-30 01:46:26,U0138,104.209.179.22,Finland,/api/data,update,0,947,5.13,No,20,normal,0,0,0.4116,Low,No Action Required
E007795,2026-05-23 09:48:27,U0402,52.63.53.10,Finland,/vpc/security-groups,logout,0,1343,45.29,No,18,normal,0,0,0.4304,Low,No Action Required
E007796,2026-05-20 04:38:47,U0094,24.85.165.224,Japan,/logs/audit,read,0,1215,24.51,No,21,normal,0,0,0.3904,Low,No Action Required
E007797,2026-05-09 13:53:48,U0127,52.212.167.149,Spain,/logs/audit,logout,0,2392,7.41,No,20,normal,0,0,0.3951,Low,No Action Required
E007798,2026-05-04 00:43:17,U0406,52.125.140.23,France,/iam/roles,download,0,525,23.12,No,25,normal,0,0,0.4281,Low,No Action Required
E007799,2026-05-14 00:52:36,U0085,91.190.232.217,North Korea,/network/firewall,download,2,2516,6464.46,No,77,data_exfiltration,1,1,0.578,Critical,Terminate session
E007800,2026-05-26 11:07:17,U0021,198.254.106.177,Singapore,/backup/snapshots,login,0,1180,131.8,No,14,normal,0,0,0.4241,Low,No Action Required
E007801,2026-05-14 23:06:13,U0056,104.3.254.134,Nigeria,/vpc/security-groups,login,15,55,2.39,No,83,brute_force,1,1,0.5827,Critical,Block IP address
E007802,2026-05-12 18:48:59,U0463,213.189.75.97,Ukraine,/admin/settings,login,12,38,4.78,No,63,brute_force,1,1,0.581,Critical,Block IP address
E007803,2026-05-20 13:32:55,U0397,104.6.185.32,Canada,/database/staging,update,0,2226,4.66,No,0,normal,0,0,0.4323,Low,No Action Required
E007804,2026-05-26 19:22:56,U0381,64.173.48.111,Sweden,/logs/audit,read,0,1897,6.06,No,6,normal,0,0,0.4085,Low,No Action Required
E007805,2026-05-24 06:33:18,U0449,5.80.21.153,Ukraine,/admin/users,download,2,4461,8875.15,No,90,data_exfiltration,1,1,0.6511,Critical,Terminate session
E007806,2026-05-24 11:36:13,U0151,64.233.134.71,Canada,/compute/instances,download,2,1025,14.59,Yes,9,normal,0,1,0.5758,Low,Monitor activity
E007807,2026-05-29 20:50:41,U0360,198.80.3.53,Romania,/database/production,write,2,336,3.45,Yes,88,privilege_escalation,1,1,0.6018,High,Temporarily lock account
E007808,2026-05-04 14:17:56,U0100,104.152.121.123,Ireland,/api/files,update,0,397,30.34,No,37,normal,0,0,0.4393,Low,No Action Required
E007809,2026-05-30 02:23:05,U0321,8.138.55.155,Germany,/storage/bucket-public,login,0,1562,3.68,No,23,normal,0,0,0.4056,Low,No Action Required
E007810,2026-05-17 05:58:46,U0212,104.108.31.159,Japan,/admin/users,login,0,3108,55.01,No,20,normal,0,0,0.4375,Low,No Action Required
E007811,2026-05-25 16:56:03,U0120,24.42.51.119,Norway,/api/files,read,0,401,8.87,No,27,normal,0,0,0.4231,Low,No Action Required
E007812,2026-05-19 02:52:00,U0058,52.178.9.230,Ireland,/compute/instances,logout,0,597,40.9,No,2,normal,0,0,0.4185,Low,No Action Required
E007813,2026-05-11 04:41:21,U0029,52.60.73.97,Finland,/compute/instances,logout,0,1622,17.62,No,16,normal,0,0,0.3886,Low,No Action Required
E007814,2026-06-01 23:47:57,U0439,64.108.248.192,Spain,/api/files,logout,0,1324,6.92,No,30,normal,0,0,0.4116,Low,No Action Required
E007815,2026-05-25 18:20:39,U0228,24.241.236.171,Finland,/database/staging,upload,0,463,37.1,No,13,normal,0,0,0.4336,Low,No Action Required
E007816,2026-05-20 08:21:52,U0384,8.27.59.176,Romania,/admin/users,delete,1,256,384.07,No,72,geographic_anomaly,1,0,0.5377,Low,No Action Required
E007817,2026-05-12 20:41:24,U0135,8.159.188.252,Spain,/database/staging,update,0,3343,35.42,No,24,normal,0,0,0.4373,Low,No Action Required
E007818,2026-05-26 19:16:12,U0341,185.87.93.105,Unknown,/admin/settings,write,3,102,272.68,No,67,geographic_anomaly,1,1,0.6021,Medium,Require MFA verification
E007819,2026-05-24 03:09:47,U0030,8.231.140.54,Norway,/api/users,login,1,2026,47.67,No,14,normal,0,0,0.4197,Low,No Action Required
E007820,2026-05-12 18:24:11,U0128,104.124.249.99,Singapore,/storage/bucket-public,list,0,2139,2.0,No,13,normal,0,0,0.4198,Low,No Action Required
